samples,times,losses,model
9800,57,0.8921999931335449,MabExp3
9900,58,0.8920000195503235,MabExp3
10000,58,0.890999972820282,MabExp3
10100,59,0.88919997215271,MabExp3
10200,59,0.8873000144958496,MabExp3
10300,60,0.8884000182151794,MabExp3
10400,61,0.8873000144958496,MabExp3
10500,61,0.8871999979019165,MabExp3
10600,62,0.8862000107765198,MabExp3
10700,62,0.8860999941825867,MabExp3
10800,63,0.885699987411499,MabExp3
10900,63,0.8866000175476074,MabExp3
11000,64,0.8866000175476074,MabExp3
11100,65,0.8871999979019165,MabExp3
11200,65,0.8895000219345093,MabExp3
11300,66,0.8931000232696533,MabExp3
11400,66,0.8939999938011169,MabExp3
11500,67,0.89410001039505,MabExp3
11600,68,0.8932999968528748,MabExp3
11700,68,0.8930000066757202,MabExp3
11800,69,0.8920999765396118,MabExp3
11900,69,0.8912000060081482,MabExp3
12000,70,0.8902999758720398,MabExp3
12100,71,0.8891000151634216,MabExp3
12200,71,0.8877999782562256,MabExp3
12300,72,0.8902999758720398,MabExp3
12400,72,0.8919000029563904,MabExp3
12500,73,0.8927000164985657,MabExp3
12600,73,0.8953999876976013,MabExp3
12700,74,0.8974000215530396,MabExp3
12800,75,0.9007999897003174,MabExp3
12900,75,0.900600016117096,MabExp3
13000,76,0.9002000093460083,MabExp3
13100,76,0.9009000062942505,MabExp3
13200,77,0.9010000228881836,MabExp3
13300,78,0.9014999866485596,MabExp3
13400,78,0.9013000130653381,MabExp3
13500,79,0.902899980545044,MabExp3
13600,79,0.9034000039100647,MabExp3
13700,80,0.9025999903678894,MabExp3
13800,81,0.9020000100135803,MabExp3
13900,81,0.9002000093460083,MabExp3
14000,82,0.8984000086784363,MabExp3
14100,82,0.8968999981880188,MabExp3
14200,83,0.8970000147819519,MabExp3
14300,83,0.8963000178337097,MabExp3
14400,84,0.8981000185012817,MabExp3
14500,85,0.9014999866485596,MabExp3
14600,85,0.902999997138977,MabExp3
14700,86,0.9100000262260437,MabExp3
14800,86,0.9126999974250793,MabExp3
14900,87,0.9125999808311462,MabExp3
15000,87,0.9107000231742859,MabExp3
15100,88,0.9071999788284302,MabExp3
15200,89,0.9049000144004822,MabExp3
15300,89,0.9039999842643738,MabExp3
15400,90,0.9060999751091003,MabExp3
15500,90,0.9101999998092651,MabExp3
15600,91,0.9128000140190125,MabExp3
15700,91,0.9146999716758728,MabExp3
15800,92,0.9154000282287598,MabExp3
15900,93,0.9156000018119812,MabExp3
16000,93,0.913100004196167,MabExp3
16100,94,0.9103000164031982,MabExp3
16200,94,0.9108999967575073,MabExp3
16300,95,0.9101999998092651,MabExp3
16400,95,0.9099000096321106,MabExp3
16500,96,0.9085000157356262,MabExp3
16600,97,0.9039999842643738,MabExp3
16700,97,0.8973000049591064,MabExp3
16800,98,0.8996999859809875,MabExp3
16900,99,0.9014000296592712,MabExp3
17000,99,0.9068999886512756,MabExp3
17100,100,0.9093999862670898,MabExp3
17200,100,0.9120000004768372,MabExp3
17300,101,0.9128999710083008,MabExp3
17400,101,0.9144999980926514,MabExp3
17500,102,0.9139999747276306,MabExp3
17600,103,0.9154000282287598,MabExp3
17700,103,0.9157000184059143,MabExp3
17800,104,0.9175000190734863,MabExp3
17900,104,0.9194999933242798,MabExp3
18000,105,0.9193999767303467,MabExp3
18100,105,0.9193999767303467,MabExp3
18200,106,0.9211999773979187,MabExp3
18300,107,0.9222999811172485,MabExp3
18400,107,0.9229000210762024,MabExp3
18500,108,0.921500027179718,MabExp3
18600,108,0.9200000166893005,MabExp3
18700,109,0.9197999835014343,MabExp3
18800,110,0.91839998960495,MabExp3
18900,110,0.9161999821662903,MabExp3
19000,111,0.9172000288963318,MabExp3
19100,111,0.920199990272522,MabExp3
19200,112,0.9193999767303467,MabExp3
19300,112,0.9193999767303467,MabExp3
19400,113,0.91839998960495,MabExp3
19500,114,0.9174000024795532,MabExp3
19600,114,0.9147999882698059,MabExp3
19700,115,0.9133999943733215,MabExp3
19800,115,0.9097999930381775,MabExp3
19900,116,0.914900004863739,MabExp3
20000,116,0.9168999791145325,MabExp3
20100,117,0.9194999933242798,MabExp3
20200,118,0.9218999743461609,MabExp3
20300,118,0.9225999712944031,MabExp3
20400,119,0.9214000105857849,MabExp3
20500,119,0.9211000204086304,MabExp3
20600,120,0.9214000105857849,MabExp3
20700,121,0.9214000105857849,MabExp3
20800,121,0.9211999773979187,MabExp3
20900,122,0.9217000007629395,MabExp3
21000,122,0.9225000143051147,MabExp3
21100,123,0.9232000112533569,MabExp3
21200,123,0.9233999848365784,MabExp3
21300,124,0.9236000180244446,MabExp3
21400,125,0.9222000241279602,MabExp3
21500,125,0.9215999841690063,MabExp3
21600,126,0.9210000038146973,MabExp3
21700,126,0.9199000000953674,MabExp3
21800,127,0.9186000227928162,MabExp3
21900,128,0.9189000129699707,MabExp3
22000,128,0.919700026512146,MabExp3
22100,129,0.921999990940094,MabExp3
22200,129,0.9247000217437744,MabExp3
22300,130,0.9272000193595886,MabExp3
22400,131,0.9277999997138977,MabExp3
22500,131,0.9283999800682068,MabExp3
22600,132,0.9290000200271606,MabExp3
22700,132,0.929099977016449,MabExp3
22800,133,0.9289000034332275,MabExp3
22900,133,0.9284999966621399,MabExp3
23000,134,0.9283999800682068,MabExp3
23100,135,0.9277999997138977,MabExp3
23200,135,0.9287999868392944,MabExp3
23300,136,0.9291999936103821,MabExp3
23400,136,0.9286999702453613,MabExp3
23500,137,0.9282000064849854,MabExp3
23600,138,0.9279999732971191,MabExp3
23700,138,0.927299976348877,MabExp3
23800,139,0.926800012588501,MabExp3
23900,139,0.9271000027656555,MabExp3
24000,140,0.927299976348877,MabExp3
24100,141,0.9276000261306763,MabExp3
24200,141,0.9280999898910522,MabExp3
24300,142,0.9287999868392944,MabExp3
24400,142,0.9302999973297119,MabExp3
24500,143,0.930899977684021,MabExp3
24600,143,0.9302999973297119,MabExp3
24700,144,0.9296000003814697,MabExp3
24800,145,0.9291999936103821,MabExp3
24900,145,0.9293000102043152,MabExp3
25000,146,0.9287999868392944,MabExp3
25100,146,0.9279000163078308,MabExp3
25200,147,0.9284999966621399,MabExp3
25300,148,0.928600013256073,MabExp3
25400,148,0.9283999800682068,MabExp3
25500,149,0.9280999898910522,MabExp3
25600,149,0.9272000193595886,MabExp3
25700,150,0.9269000291824341,MabExp3
25800,150,0.9257000088691711,MabExp3
25900,151,0.9265000224113464,MabExp3
26000,152,0.9265000224113464,MabExp3
26100,152,0.9258000254631042,MabExp3
26200,153,0.9272000193595886,MabExp3
26300,153,0.9300000071525574,MabExp3
26400,154,0.9319000244140625,MabExp3
26500,154,0.9315999746322632,MabExp3
26600,155,0.9336000084877014,MabExp3
26700,156,0.9347000122070312,MabExp3
26800,156,0.933899998664856,MabExp3
26900,157,0.9337999820709229,MabExp3
27000,157,0.9337000250816345,MabExp3
27100,158,0.9336000084877014,MabExp3
27200,158,0.9347000122070312,MabExp3
27300,159,0.9355999827384949,MabExp3
27400,160,0.9355999827384949,MabExp3
27500,160,0.9362000226974487,MabExp3
27600,161,0.9361000061035156,MabExp3
27700,161,0.9358999729156494,MabExp3
27800,162,0.9358000159263611,MabExp3
27900,163,0.9363999962806702,MabExp3
28000,163,0.9369000196456909,MabExp3
28100,164,0.9372000098228455,MabExp3
28200,164,0.9369999766349792,MabExp3
28300,165,0.9369999766349792,MabExp3
28400,165,0.9375,MabExp3
28500,166,0.9369999766349792,MabExp3
28600,166,0.9365000128746033,MabExp3
28700,167,0.9363999962806702,MabExp3
28800,168,0.9376999735832214,MabExp3
28900,168,0.9376999735832214,MabExp3
29000,169,0.9373999834060669,MabExp3
29100,169,0.9373999834060669,MabExp3
29200,170,0.9373999834060669,MabExp3
29300,171,0.9376000165939331,MabExp3
29400,171,0.9377999901771545,MabExp3
29500,172,0.9379000067710876,MabExp3
29600,172,0.9366999864578247,MabExp3
29700,173,0.9361000061035156,MabExp3
29800,174,0.934499979019165,MabExp3
29900,174,0.9340000152587891,MabExp3
30000,175,0.9343000054359436,MabExp3
30100,175,0.9330999851226807,MabExp3
30200,176,0.9333000183105469,MabExp3
30300,176,0.9355000257492065,MabExp3
30400,177,0.9377999901771545,MabExp3
30500,178,0.9373000264167786,MabExp3
30600,178,0.9381999969482422,MabExp3
30700,179,0.9380999803543091,MabExp3
30800,179,0.9368000030517578,MabExp3
30900,180,0.9362000226974487,MabExp3
31000,181,0.9350000023841858,MabExp3
31100,181,0.9337999820709229,MabExp3
31200,182,0.9332000017166138,MabExp3
31300,182,0.9341999888420105,MabExp3
31400,183,0.9361000061035156,MabExp3
31500,183,0.9345999956130981,MabExp3
31600,184,0.9333999752998352,MabExp3
31700,185,0.9326000213623047,MabExp3
31800,185,0.9333000183105469,MabExp3
31900,186,0.9316999912261963,MabExp3
32000,186,0.9298999905586243,MabExp3
32100,187,0.9297000169754028,MabExp3
32200,187,0.9326000213623047,MabExp3
32300,188,0.9340000152587891,MabExp3
32400,189,0.9347000122070312,MabExp3
32500,189,0.934499979019165,MabExp3
32600,190,0.9333000183105469,MabExp3
32700,190,0.934499979019165,MabExp3
32800,191,0.9369000196456909,MabExp3
32900,191,0.9387000203132629,MabExp3
33000,192,0.9386000037193298,MabExp3
33100,193,0.9370999932289124,MabExp3
33200,193,0.9376000165939331,MabExp3
33300,194,0.9365000128746033,MabExp3
33400,195,0.9370999932289124,MabExp3
33500,195,0.9373000264167786,MabExp3
33600,196,0.9381999969482422,MabExp3
33700,196,0.9387000203132629,MabExp3
33800,197,0.9390000104904175,MabExp3
33900,197,0.9383999705314636,MabExp3
34000,198,0.9387000203132629,MabExp3
34100,199,0.9391999840736389,MabExp3
34200,199,0.9394000172615051,MabExp3
34300,200,0.9395999908447266,MabExp3
34400,200,0.9398999810218811,MabExp3
34500,201,0.9390000104904175,MabExp3
34600,201,0.9394000172615051,MabExp3
34700,202,0.9398000240325928,MabExp3
34800,203,0.9412000179290771,MabExp3
34900,203,0.942300021648407,MabExp3
35000,204,0.9420999884605408,MabExp3
35100,204,0.9406999945640564,MabExp3
35200,205,0.9399999976158142,MabExp3
35300,205,0.9422000050544739,MabExp3
35400,206,0.9419999718666077,MabExp3
35500,206,0.942799985408783,MabExp3
35600,207,0.944100022315979,MabExp3
35700,208,0.9447000026702881,MabExp3
35800,208,0.9465000033378601,MabExp3
35900,209,0.945900022983551,MabExp3
36000,209,0.9460999965667725,MabExp3
36100,210,0.9467999935150146,MabExp3
36200,210,0.9470000267028809,MabExp3
36300,211,0.9455000162124634,MabExp3
36400,212,0.9445000290870667,MabExp3
36500,212,0.9433000087738037,MabExp3
36600,213,0.9419000148773193,MabExp3
36700,213,0.940500020980835,MabExp3
36800,214,0.9386000037193298,MabExp3
36900,214,0.9380000233650208,MabExp3
37000,215,0.9395999908447266,MabExp3
37100,216,0.9412999749183655,MabExp3
37200,216,0.942799985408783,MabExp3
37300,217,0.9440000057220459,MabExp3
37400,217,0.9448000192642212,MabExp3
37500,218,0.9452000260353088,MabExp3
37600,219,0.9456999897956848,MabExp3
37700,219,0.9458000063896179,MabExp3
37800,220,0.9455999732017517,MabExp3
37900,220,0.9452000260353088,MabExp3
38000,221,0.9438999891281128,MabExp3
38100,221,0.9430000185966492,MabExp3
38200,222,0.9419999718666077,MabExp3
38300,223,0.9412999749183655,MabExp3
38400,223,0.9419000148773193,MabExp3
38500,224,0.9426000118255615,MabExp3
38600,224,0.9431999921798706,MabExp3
38700,225,0.9430000185966492,MabExp3
38800,226,0.9435999989509583,MabExp3
38900,226,0.9431999921798706,MabExp3
39000,227,0.9429000020027161,MabExp3
39100,227,0.9438999891281128,MabExp3
39200,228,0.9438999891281128,MabExp3
39300,228,0.9434000253677368,MabExp3
39400,229,0.9447000026702881,MabExp3
39500,230,0.9452000260353088,MabExp3
39600,230,0.9452000260353088,MabExp3
39700,231,0.9445000290870667,MabExp3
39800,231,0.9452999830245972,MabExp3
39900,232,0.9451000094413757,MabExp3
40000,232,0.9458000063896179,MabExp3
40100,233,0.9473000168800354,MabExp3
40200,234,0.9483000040054321,MabExp3
40300,234,0.9473999738693237,MabExp3
40400,235,0.9469000101089478,MabExp3
40500,235,0.9458000063896179,MabExp3
40600,236,0.9452000260353088,MabExp3
40700,237,0.9451000094413757,MabExp3
40800,237,0.9462000131607056,MabExp3
40900,238,0.9469000101089478,MabExp3
41000,238,0.9473999738693237,MabExp3
41100,239,0.9487000107765198,MabExp3
41200,239,0.9488999843597412,MabExp3
41300,240,0.9488000273704529,MabExp3
41400,241,0.9501000046730042,MabExp3
41500,241,0.9502999782562256,MabExp3
41600,242,0.9506000280380249,MabExp3
41700,242,0.9502000212669373,MabExp3
41800,243,0.9502000212669373,MabExp3
41900,244,0.9484999775886536,MabExp3
42000,244,0.9483000040054321,MabExp3
42100,245,0.9480000138282776,MabExp3
42200,245,0.9474999904632568,MabExp3
42300,246,0.9474999904632568,MabExp3
42400,246,0.9470000267028809,MabExp3
42500,247,0.9472000002861023,MabExp3
42600,248,0.9472000002861023,MabExp3
42700,248,0.9477999806404114,MabExp3
42800,249,0.9492999911308289,MabExp3
42900,249,0.949999988079071,MabExp3
43000,250,0.949999988079071,MabExp3
43100,250,0.9501000046730042,MabExp3
43200,251,0.9509000182151794,MabExp3
43300,251,0.9513000249862671,MabExp3
43400,252,0.9514999985694885,MabExp3
43500,253,0.9524999856948853,MabExp3
43600,253,0.9523000121116638,MabExp3
43700,254,0.9527999758720398,MabExp3
43800,254,0.9526000022888184,MabExp3
43900,255,0.953499972820282,MabExp3
44000,256,0.9534000158309937,MabExp3
44100,256,0.9519000053405762,MabExp3
44200,257,0.9516000151634216,MabExp3
44300,257,0.9519000053405762,MabExp3
44400,258,0.9509999752044678,MabExp3
44500,259,0.9508000016212463,MabExp3
44600,259,0.9502000212669373,MabExp3
44700,260,0.9506000280380249,MabExp3
44800,260,0.949999988079071,MabExp3
44900,261,0.9508000016212463,MabExp3
45000,261,0.9510999917984009,MabExp3
45100,262,0.9514999985694885,MabExp3
45200,263,0.9509999752044678,MabExp3
45300,263,0.951200008392334,MabExp3
45400,264,0.9509000182151794,MabExp3
45500,264,0.9520000219345093,MabExp3
45600,265,0.9516000151634216,MabExp3
45700,265,0.9519000053405762,MabExp3
45800,266,0.9517999887466431,MabExp3
45900,267,0.9514999985694885,MabExp3
46000,267,0.9514999985694885,MabExp3
46100,268,0.9503999948501587,MabExp3
46200,268,0.9506999850273132,MabExp3
46300,269,0.9506000280380249,MabExp3
46400,269,0.9496999979019165,MabExp3
46500,270,0.9496999979019165,MabExp3
46600,271,0.9508000016212463,MabExp3
46700,271,0.9520999789237976,MabExp3
46800,272,0.9537000060081482,MabExp3
46900,272,0.9523000121116638,MabExp3
47000,273,0.9523000121116638,MabExp3
47100,273,0.9514999985694885,MabExp3
47200,274,0.9524999856948853,MabExp3
47300,275,0.9521999955177307,MabExp3
47400,275,0.9516000151634216,MabExp3
47500,276,0.9519000053405762,MabExp3
47600,276,0.9534000158309937,MabExp3
47700,277,0.9544000029563904,MabExp3
47800,278,0.9531999826431274,MabExp3
47900,278,0.9526000022888184,MabExp3
48000,279,0.9524999856948853,MabExp3
48100,279,0.9519000053405762,MabExp3
48200,280,0.9520999789237976,MabExp3
48300,280,0.9527000188827515,MabExp3
48400,281,0.9527000188827515,MabExp3
48500,282,0.951200008392334,MabExp3
48600,282,0.951200008392334,MabExp3
48700,283,0.9514999985694885,MabExp3
48800,283,0.9514999985694885,MabExp3
48900,284,0.9526000022888184,MabExp3
49000,285,0.9531999826431274,MabExp3
49100,285,0.9538000226020813,MabExp3
49200,286,0.953499972820282,MabExp3
49300,286,0.9531000256538391,MabExp3
49400,287,0.9526000022888184,MabExp3
49500,288,0.9528999924659729,MabExp3
49600,288,0.9524999856948853,MabExp3
49700,289,0.9520999789237976,MabExp3
49800,289,0.9523000121116638,MabExp3
49900,290,0.9517999887466431,MabExp3
50000,290,0.95169997215271,MabExp3
50100,291,0.9513000249862671,MabExp3
50200,292,0.95169997215271,MabExp3
50300,292,0.9520999789237976,MabExp3
50400,293,0.9521999955177307,MabExp3
50500,293,0.9527999758720398,MabExp3
50600,294,0.953000009059906,MabExp3
50700,294,0.953000009059906,MabExp3
50800,295,0.9527999758720398,MabExp3
50900,296,0.9513000249862671,MabExp3
51000,296,0.9519000053405762,MabExp3
51100,297,0.9527999758720398,MabExp3
51200,297,0.9524999856948853,MabExp3
51300,298,0.9517999887466431,MabExp3
51400,298,0.9520999789237976,MabExp3
51500,299,0.9521999955177307,MabExp3
51600,300,0.9513000249862671,MabExp3
51700,300,0.9502000212669373,MabExp3
51800,301,0.949999988079071,MabExp3
51900,301,0.9488999843597412,MabExp3
52000,302,0.9492999911308289,MabExp3
52100,303,0.9506000280380249,MabExp3
52200,303,0.9513999819755554,MabExp3
52300,304,0.9527999758720398,MabExp3
52400,304,0.953499972820282,MabExp3
52500,305,0.9537000060081482,MabExp3
52600,306,0.9538000226020813,MabExp3
52700,306,0.9531999826431274,MabExp3
52800,307,0.9535999894142151,MabExp3
52900,307,0.9519000053405762,MabExp3
53000,308,0.9514999985694885,MabExp3
53100,308,0.9505000114440918,MabExp3
53200,309,0.9514999985694885,MabExp3
53300,310,0.9532999992370605,MabExp3
53400,310,0.9553999900817871,MabExp3
53500,311,0.9556000232696533,MabExp3
53600,311,0.9544000029563904,MabExp3
53700,312,0.954200029373169,MabExp3
53800,313,0.9538999795913696,MabExp3
53900,313,0.954200029373169,MabExp3
54000,314,0.954800009727478,MabExp3
54100,314,0.955299973487854,MabExp3
54200,315,0.955299973487854,MabExp3
54300,315,0.9556000232696533,MabExp3
54400,316,0.9574999809265137,MabExp3
54500,317,0.9571999907493591,MabExp3
54600,317,0.9563000202178955,MabExp3
54700,318,0.9550999999046326,MabExp3
54800,318,0.954200029373169,MabExp3
54900,319,0.9539999961853027,MabExp3
55000,320,0.9537000060081482,MabExp3
55100,320,0.953499972820282,MabExp3
55200,321,0.9538999795913696,MabExp3
55300,321,0.9541000127792358,MabExp3
55400,322,0.9546999931335449,MabExp3
55500,322,0.9546999931335449,MabExp3
55600,323,0.9545999765396118,MabExp3
55700,324,0.9546999931335449,MabExp3
55800,324,0.9556999802589417,MabExp3
55900,325,0.9555000066757202,MabExp3
56000,325,0.9563999772071838,MabExp3
56100,326,0.9556999802589417,MabExp3
56200,327,0.9550999999046326,MabExp3
56300,327,0.9539999961853027,MabExp3
56400,328,0.9541000127792358,MabExp3
56500,328,0.9545000195503235,MabExp3
56600,329,0.955299973487854,MabExp3
56700,329,0.9557999968528748,MabExp3
56800,330,0.9556999802589417,MabExp3
56900,331,0.9550999999046326,MabExp3
57000,331,0.9542999863624573,MabExp3
57100,332,0.9534000158309937,MabExp3
57200,332,0.9538000226020813,MabExp3
57300,333,0.9531999826431274,MabExp3
57400,334,0.9528999924659729,MabExp3
57500,334,0.9528999924659729,MabExp3
57600,335,0.9531000256538391,MabExp3
57700,335,0.9528999924659729,MabExp3
57800,336,0.9535999894142151,MabExp3
57900,337,0.9575999975204468,MabExp3
58000,337,0.9585000276565552,MabExp3
58100,338,0.9573000073432922,MabExp3
58200,338,0.9563999772071838,MabExp3
58300,339,0.9552000164985657,MabExp3
58400,339,0.9552000164985657,MabExp3
58500,340,0.9541000127792358,MabExp3
58600,341,0.954800009727478,MabExp3
58700,341,0.9550999999046326,MabExp3
58800,342,0.955299973487854,MabExp3
58900,342,0.9556999802589417,MabExp3
59000,343,0.9567999839782715,MabExp3
59100,344,0.955299973487854,MabExp3
59200,344,0.954200029373169,MabExp3
59300,345,0.9539999961853027,MabExp3
59400,345,0.9539999961853027,MabExp3
59500,346,0.9549000263214111,MabExp3
59600,346,0.954800009727478,MabExp3
59700,347,0.9569000005722046,MabExp3
59800,348,0.9580000042915344,MabExp3
59900,348,0.958299994468689,MabExp3
60000,349,0.9585999846458435,MabExp3
60100,349,0.9588000178337097,MabExp3
60200,350,0.9580000042915344,MabExp3
60300,351,0.9567999839782715,MabExp3
60400,351,0.9555000066757202,MabExp3
60500,352,0.9553999900817871,MabExp3
60600,352,0.9560999870300293,MabExp3
60700,353,0.9573000073432922,MabExp3
60800,354,0.9584000110626221,MabExp3
60900,354,0.9595000147819519,MabExp3
61000,355,0.9589999914169312,MabExp3
61100,355,0.9593999981880188,MabExp3
61200,356,0.9592999815940857,MabExp3
61300,357,0.9581000208854675,MabExp3
61400,357,0.9580000042915344,MabExp3
61500,358,0.9577999711036682,MabExp3
61600,358,0.958899974822998,MabExp3
61700,359,0.958899974822998,MabExp3
61800,359,0.9592999815940857,MabExp3
61900,360,0.9593999981880188,MabExp3
62000,361,0.9593999981880188,MabExp3
62100,361,0.958899974822998,MabExp3
62200,362,0.9592000246047974,MabExp3
62300,362,0.9593999981880188,MabExp3
62400,363,0.9591000080108643,MabExp3
62500,364,0.9584000110626221,MabExp3
62600,364,0.9578999876976013,MabExp3
62700,365,0.9570000171661377,MabExp3
62800,365,0.9574999809265137,MabExp3
62900,366,0.9577999711036682,MabExp3
63000,366,0.9575999975204468,MabExp3
63100,367,0.9575999975204468,MabExp3
63200,368,0.9559999704360962,MabExp3
63300,368,0.9556000232696533,MabExp3
63400,369,0.9552000164985657,MabExp3
63500,369,0.9549000263214111,MabExp3
63600,370,0.9544000029563904,MabExp3
63700,370,0.95660001039505,MabExp3
63800,371,0.9581999778747559,MabExp3
63900,372,0.9592000246047974,MabExp3
64000,372,0.9606999754905701,MabExp3
64100,373,0.9623000025749207,MabExp3
64200,373,0.9623000025749207,MabExp3
64300,374,0.9623000025749207,MabExp3
64400,375,0.9616000056266785,MabExp3
64500,375,0.9620000123977661,MabExp3
64600,376,0.9617000222206116,MabExp3
64700,376,0.961899995803833,MabExp3
64800,377,0.9620000123977661,MabExp3
64900,378,0.9621999859809875,MabExp3
65000,378,0.9624999761581421,MabExp3
65100,379,0.963100016117096,MabExp3
65200,379,0.9632999897003174,MabExp3
65300,380,0.9642000198364258,MabExp3
65400,380,0.963699996471405,MabExp3
65500,381,0.9632999897003174,MabExp3
65600,382,0.9628000259399414,MabExp3
65700,382,0.9621000289916992,MabExp3
65800,383,0.9610999822616577,MabExp3
65900,383,0.960099995136261,MabExp3
66000,384,0.9595999717712402,MabExp3
66100,385,0.958899974822998,MabExp3
66200,385,0.9589999914169312,MabExp3
66300,386,0.9589999914169312,MabExp3
66400,386,0.9592999815940857,MabExp3
66500,387,0.9606000185012817,MabExp3
66600,387,0.9620000123977661,MabExp3
66700,388,0.9629999995231628,MabExp3
66800,389,0.9632999897003174,MabExp3
66900,389,0.9629999995231628,MabExp3
67000,390,0.9624000191688538,MabExp3
67100,390,0.961899995803833,MabExp3
67200,391,0.9623000025749207,MabExp3
67300,391,0.9628000259399414,MabExp3
67400,392,0.9634000062942505,MabExp3
67500,393,0.9631999731063843,MabExp3
67600,393,0.9629999995231628,MabExp3
67700,394,0.9625999927520752,MabExp3
67800,394,0.9623000025749207,MabExp3
67900,395,0.961899995803833,MabExp3
68000,396,0.9614999890327454,MabExp3
68100,396,0.9609000086784363,MabExp3
68200,397,0.9596999883651733,MabExp3
68300,397,0.9595000147819519,MabExp3
68400,398,0.9595999717712402,MabExp3
68500,398,0.9598000049591064,MabExp3
68600,399,0.9606000185012817,MabExp3
68700,400,0.9602000117301941,MabExp3
68800,400,0.9609000086784363,MabExp3
68900,401,0.9611999988555908,MabExp3
69000,401,0.9620000123977661,MabExp3
69100,402,0.9620000123977661,MabExp3
69200,402,0.9621000289916992,MabExp3
69300,403,0.9627000093460083,MabExp3
69400,404,0.9625999927520752,MabExp3
69500,404,0.9610999822616577,MabExp3
69600,405,0.9610000252723694,MabExp3
69700,405,0.9610000252723694,MabExp3
69800,406,0.9610999822616577,MabExp3
69900,406,0.9614999890327454,MabExp3
70000,407,0.9610999822616577,MabExp3
70100,408,0.9614999890327454,MabExp3
70200,408,0.9621000289916992,MabExp3
