samples,times,losses,model
13400,78,0.7251999974250793,MabThompsonSampling
13500,79,0.7246999740600586,MabThompsonSampling
13600,79,0.7247999906539917,MabThompsonSampling
13700,80,0.7258999943733215,MabThompsonSampling
13800,81,0.7261999845504761,MabThompsonSampling
13900,81,0.7261000275611877,MabThompsonSampling
14000,82,0.728600025177002,MabThompsonSampling
14100,82,0.7299000024795532,MabThompsonSampling
14200,83,0.7330999970436096,MabThompsonSampling
14300,84,0.7365000247955322,MabThompsonSampling
14400,84,0.7386000156402588,MabThompsonSampling
14500,85,0.7419000267982483,MabThompsonSampling
14600,85,0.7423999905586243,MabThompsonSampling
14700,86,0.7439000010490417,MabThompsonSampling
14800,86,0.7465000152587891,MabThompsonSampling
14900,87,0.7498999834060669,MabThompsonSampling
15000,88,0.7526999711990356,MabThompsonSampling
15100,88,0.7537999749183655,MabThompsonSampling
15200,89,0.7567999958992004,MabThompsonSampling
15300,89,0.7572000026702881,MabThompsonSampling
15400,90,0.7555999755859375,MabThompsonSampling
15500,91,0.7555999755859375,MabThompsonSampling
15600,91,0.7547000050544739,MabThompsonSampling
15700,92,0.7551000118255615,MabThompsonSampling
15800,92,0.753600001335144,MabThompsonSampling
15900,93,0.7498999834060669,MabThompsonSampling
16000,93,0.7494000196456909,MabThompsonSampling
16100,94,0.7469000220298767,MabThompsonSampling
16200,95,0.742900013923645,MabThompsonSampling
16300,95,0.7396000027656555,MabThompsonSampling
16400,96,0.741599977016449,MabThompsonSampling
16500,96,0.7440999746322632,MabThompsonSampling
16600,97,0.7437999844551086,MabThompsonSampling
16700,98,0.7440000176429749,MabThompsonSampling
16800,98,0.7454000115394592,MabThompsonSampling
16900,99,0.7476000189781189,MabThompsonSampling
17000,99,0.748199999332428,MabThompsonSampling
17100,100,0.7480000257492065,MabThompsonSampling
17200,100,0.7451000213623047,MabThompsonSampling
17300,101,0.7443000078201294,MabThompsonSampling
17400,102,0.7423999905586243,MabThompsonSampling
17500,102,0.7444999814033508,MabThompsonSampling
17600,103,0.7477999925613403,MabThompsonSampling
17700,103,0.7792999744415283,MabThompsonSampling
17800,104,0.7893000245094299,MabThompsonSampling
17900,105,0.7896999716758728,MabThompsonSampling
18000,105,0.7854999899864197,MabThompsonSampling
18100,106,0.7746999859809875,MabThompsonSampling
18200,106,0.7656999826431274,MabThompsonSampling
18300,107,0.7588000297546387,MabThompsonSampling
18400,108,0.7623999714851379,MabThompsonSampling
18500,108,0.7667999863624573,MabThompsonSampling
18600,109,0.7709000110626221,MabThompsonSampling
18700,109,0.7782999873161316,MabThompsonSampling
18800,110,0.7868000268936157,MabThompsonSampling
18900,110,0.7943000197410583,MabThompsonSampling
19000,111,0.7976999878883362,MabThompsonSampling
19100,112,0.7997999787330627,MabThompsonSampling
19200,112,0.8008000254631042,MabThompsonSampling
19300,113,0.8011999726295471,MabThompsonSampling
19400,113,0.8007000088691711,MabThompsonSampling
19500,114,0.798799991607666,MabThompsonSampling
19600,115,0.7968000173568726,MabThompsonSampling
19700,115,0.7947999835014343,MabThompsonSampling
19800,116,0.7929999828338623,MabThompsonSampling
19900,116,0.7914999723434448,MabThompsonSampling
20000,117,0.7892000079154968,MabThompsonSampling
20100,117,0.7878999710083008,MabThompsonSampling
20200,118,0.7871999740600586,MabThompsonSampling
20300,119,0.7871999740600586,MabThompsonSampling
20400,119,0.7870000004768372,MabThompsonSampling
20500,120,0.788100004196167,MabThompsonSampling
20600,120,0.7907999753952026,MabThompsonSampling
20700,121,0.7965999841690063,MabThompsonSampling
20800,122,0.7996000051498413,MabThompsonSampling
20900,122,0.8026000261306763,MabThompsonSampling
21000,123,0.8044999837875366,MabThompsonSampling
21100,123,0.8057000041007996,MabThompsonSampling
21200,124,0.8058000206947327,MabThompsonSampling
21300,125,0.8054999709129333,MabThompsonSampling
21400,125,0.8051000237464905,MabThompsonSampling
21500,126,0.8039000034332275,MabThompsonSampling
21600,126,0.8025000095367432,MabThompsonSampling
21700,127,0.8008999824523926,MabThompsonSampling
21800,127,0.8004000186920166,MabThompsonSampling
21900,128,0.8007000088691711,MabThompsonSampling
22000,129,0.8007000088691711,MabThompsonSampling
22100,129,0.8030999898910522,MabThompsonSampling
22200,130,0.8041999936103821,MabThompsonSampling
22300,130,0.8052999973297119,MabThompsonSampling
22400,131,0.8068000078201294,MabThompsonSampling
22500,132,0.8073999881744385,MabThompsonSampling
22600,132,0.8084999918937683,MabThompsonSampling
22700,133,0.8083999752998352,MabThompsonSampling
22800,133,0.8082000017166138,MabThompsonSampling
22900,134,0.8101999759674072,MabThompsonSampling
23000,135,0.8255000114440918,MabThompsonSampling
23100,135,0.859000027179718,MabThompsonSampling
23200,136,0.8880000114440918,MabThompsonSampling
23300,136,0.902899980545044,MabThompsonSampling
23400,137,0.907800018787384,MabThompsonSampling
23500,138,0.909500002861023,MabThompsonSampling
23600,138,0.9110000133514404,MabThompsonSampling
23700,139,0.911300003528595,MabThompsonSampling
23800,139,0.9110999703407288,MabThompsonSampling
23900,140,0.9121999740600586,MabThompsonSampling
24000,141,0.9139999747276306,MabThompsonSampling
24100,141,0.9156000018119812,MabThompsonSampling
24200,142,0.916700005531311,MabThompsonSampling
24300,142,0.9175999760627747,MabThompsonSampling
24400,143,0.9180999994277954,MabThompsonSampling
24500,143,0.9168999791145325,MabThompsonSampling
24600,144,0.9156000018119812,MabThompsonSampling
24700,145,0.9151999950408936,MabThompsonSampling
24800,145,0.9126999974250793,MabThompsonSampling
24900,146,0.9120000004768372,MabThompsonSampling
25000,146,0.9108999967575073,MabThompsonSampling
25100,147,0.9110999703407288,MabThompsonSampling
25200,148,0.9103000164031982,MabThompsonSampling
25300,148,0.9103999733924866,MabThompsonSampling
25400,149,0.9122999906539917,MabThompsonSampling
25500,149,0.914900004863739,MabThompsonSampling
25600,150,0.9158999919891357,MabThompsonSampling
25700,150,0.920199990272522,MabThompsonSampling
25800,151,0.9214000105857849,MabThompsonSampling
25900,152,0.9222000241279602,MabThompsonSampling
26000,152,0.9230999946594238,MabThompsonSampling
26100,153,0.9232000112533569,MabThompsonSampling
26200,153,0.9229999780654907,MabThompsonSampling
26300,154,0.9223999977111816,MabThompsonSampling
26400,155,0.9212999939918518,MabThompsonSampling
26500,155,0.9218000173568726,MabThompsonSampling
26600,156,0.9217000007629395,MabThompsonSampling
26700,156,0.9217000007629395,MabThompsonSampling
26800,157,0.921999990940094,MabThompsonSampling
26900,157,0.9212999939918518,MabThompsonSampling
27000,158,0.9211999773979187,MabThompsonSampling
27100,159,0.9218999743461609,MabThompsonSampling
27200,159,0.9225999712944031,MabThompsonSampling
27300,160,0.9241999983787537,MabThompsonSampling
27400,160,0.9259999990463257,MabThompsonSampling
27500,161,0.9254999756813049,MabThompsonSampling
27600,162,0.925000011920929,MabThompsonSampling
27700,162,0.925000011920929,MabThompsonSampling
27800,163,0.9236000180244446,MabThompsonSampling
27900,163,0.9205999970436096,MabThompsonSampling
28000,164,0.919700026512146,MabThompsonSampling
28100,164,0.9192000031471252,MabThompsonSampling
28200,165,0.9204999804496765,MabThompsonSampling
28300,166,0.9243999719619751,MabThompsonSampling
28400,166,0.9243000149726868,MabThompsonSampling
28500,167,0.9251999855041504,MabThompsonSampling
28600,167,0.9251999855041504,MabThompsonSampling
28700,168,0.9258000254631042,MabThompsonSampling
28800,169,0.9251000285148621,MabThompsonSampling
28900,169,0.9261999726295471,MabThompsonSampling
29000,170,0.9276000261306763,MabThompsonSampling
29100,170,0.9283000230789185,MabThompsonSampling
29200,171,0.9289000034332275,MabThompsonSampling
29300,171,0.9290000200271606,MabThompsonSampling
29400,172,0.9283000230789185,MabThompsonSampling
29500,173,0.9293000102043152,MabThompsonSampling
29600,173,0.9294000267982483,MabThompsonSampling
29700,174,0.9298999905586243,MabThompsonSampling
29800,174,0.9301999807357788,MabThompsonSampling
29900,175,0.9297999739646912,MabThompsonSampling
30000,176,0.9298999905586243,MabThompsonSampling
30100,176,0.9307000041007996,MabThompsonSampling
30200,177,0.9312999844551086,MabThompsonSampling
30300,177,0.9315000176429749,MabThompsonSampling
30400,178,0.9316999912261963,MabThompsonSampling
30500,178,0.930899977684021,MabThompsonSampling
30600,179,0.9300000071525574,MabThompsonSampling
30700,180,0.929099977016449,MabThompsonSampling
30800,180,0.9283999800682068,MabThompsonSampling
30900,181,0.926800012588501,MabThompsonSampling
31000,181,0.9259999990463257,MabThompsonSampling
31100,182,0.9247000217437744,MabThompsonSampling
31200,183,0.9258000254631042,MabThompsonSampling
31300,183,0.9269999861717224,MabThompsonSampling
31400,184,0.9279000163078308,MabThompsonSampling
31500,184,0.9289000034332275,MabThompsonSampling
31600,185,0.9305999875068665,MabThompsonSampling
31700,185,0.9311000108718872,MabThompsonSampling
31800,186,0.9309999942779541,MabThompsonSampling
31900,187,0.9316999912261963,MabThompsonSampling
32000,187,0.9319999814033508,MabThompsonSampling
32100,188,0.932699978351593,MabThompsonSampling
32200,188,0.9323999881744385,MabThompsonSampling
32300,189,0.9322999715805054,MabThompsonSampling
32400,190,0.9337000250816345,MabThompsonSampling
32500,190,0.9343000054359436,MabThompsonSampling
32600,191,0.934499979019165,MabThompsonSampling
32700,191,0.9337999820709229,MabThompsonSampling
32800,192,0.9340000152587891,MabThompsonSampling
32900,192,0.9350000023841858,MabThompsonSampling
33000,193,0.9348999857902527,MabThompsonSampling
33100,194,0.9351000189781189,MabThompsonSampling
33200,194,0.9355000257492065,MabThompsonSampling
33300,195,0.9363999962806702,MabThompsonSampling
33400,195,0.9369000196456909,MabThompsonSampling
33500,196,0.9369999766349792,MabThompsonSampling
33600,197,0.9368000030517578,MabThompsonSampling
33700,197,0.9369000196456909,MabThompsonSampling
33800,198,0.9361000061035156,MabThompsonSampling
33900,198,0.9369000196456909,MabThompsonSampling
34000,199,0.9369999766349792,MabThompsonSampling
34100,200,0.9363999962806702,MabThompsonSampling
34200,200,0.9359999895095825,MabThompsonSampling
34300,201,0.9362000226974487,MabThompsonSampling
34400,201,0.9355000257492065,MabThompsonSampling
34500,202,0.9363999962806702,MabThompsonSampling
34600,202,0.9362000226974487,MabThompsonSampling
34700,203,0.9351999759674072,MabThompsonSampling
34800,204,0.9348999857902527,MabThompsonSampling
34900,204,0.9340000152587891,MabThompsonSampling
35000,205,0.932699978351593,MabThompsonSampling
35100,205,0.9327999949455261,MabThompsonSampling
35200,206,0.933899998664856,MabThompsonSampling
35300,207,0.9340999722480774,MabThompsonSampling
35400,207,0.9351000189781189,MabThompsonSampling
35500,208,0.9365000128746033,MabThompsonSampling
35600,208,0.9369000196456909,MabThompsonSampling
35700,209,0.9366999864578247,MabThompsonSampling
35800,209,0.9369999766349792,MabThompsonSampling
35900,210,0.9366000294685364,MabThompsonSampling
36000,211,0.9348999857902527,MabThompsonSampling
36100,211,0.9337000250816345,MabThompsonSampling
36200,212,0.9311000108718872,MabThompsonSampling
36300,212,0.9308000206947327,MabThompsonSampling
36400,213,0.9312000274658203,MabThompsonSampling
36500,214,0.933899998664856,MabThompsonSampling
36600,214,0.9350000023841858,MabThompsonSampling
36700,215,0.9363999962806702,MabThompsonSampling
36800,215,0.9366999864578247,MabThompsonSampling
36900,216,0.9370999932289124,MabThompsonSampling
37000,216,0.9386000037193298,MabThompsonSampling
37100,217,0.9394000172615051,MabThompsonSampling
37200,218,0.9398999810218811,MabThompsonSampling
37300,218,0.9398000240325928,MabThompsonSampling
37400,219,0.9383999705314636,MabThompsonSampling
37500,219,0.9347000122070312,MabThompsonSampling
37600,220,0.9333000183105469,MabThompsonSampling
37700,221,0.9325000047683716,MabThompsonSampling
37800,221,0.9300000071525574,MabThompsonSampling
37900,222,0.9348999857902527,MabThompsonSampling
38000,222,0.9377999901771545,MabThompsonSampling
38100,223,0.9394999742507935,MabThompsonSampling
38200,223,0.9440000057220459,MabThompsonSampling
38300,224,0.9431999921798706,MabThompsonSampling
38400,225,0.9430000185966492,MabThompsonSampling
38500,225,0.9419000148773193,MabThompsonSampling
38600,226,0.9413999915122986,MabThompsonSampling
38700,226,0.9401000142097473,MabThompsonSampling
38800,227,0.9398999810218811,MabThompsonSampling
38900,227,0.9395999908447266,MabThompsonSampling
39000,228,0.9386000037193298,MabThompsonSampling
39100,229,0.9397000074386597,MabThompsonSampling
39200,229,0.9404000043869019,MabThompsonSampling
39300,230,0.9405999779701233,MabThompsonSampling
39400,230,0.9412000179290771,MabThompsonSampling
39500,231,0.9413999915122986,MabThompsonSampling
39600,231,0.9406999945640564,MabThompsonSampling
39700,232,0.9401000142097473,MabThompsonSampling
39800,233,0.9394999742507935,MabThompsonSampling
39900,233,0.9404000043869019,MabThompsonSampling
40000,234,0.9409999847412109,MabThompsonSampling
40100,234,0.9412999749183655,MabThompsonSampling
40200,235,0.940500020980835,MabThompsonSampling
40300,236,0.9412000179290771,MabThompsonSampling
40400,236,0.9406999945640564,MabThompsonSampling
40500,237,0.9398999810218811,MabThompsonSampling
40600,237,0.9394000172615051,MabThompsonSampling
40700,238,0.9398999810218811,MabThompsonSampling
40800,238,0.939300000667572,MabThompsonSampling
40900,239,0.9397000074386597,MabThompsonSampling
41000,240,0.9422000050544739,MabThompsonSampling
41100,240,0.9434999823570251,MabThompsonSampling
41200,241,0.9440000057220459,MabThompsonSampling
41300,241,0.942799985408783,MabThompsonSampling
41400,242,0.9424999952316284,MabThompsonSampling
41500,242,0.9419000148773193,MabThompsonSampling
41600,243,0.9419999718666077,MabThompsonSampling
41700,244,0.9416000247001648,MabThompsonSampling
41800,244,0.9413999915122986,MabThompsonSampling
41900,245,0.942300021648407,MabThompsonSampling
42000,245,0.9430999755859375,MabThompsonSampling
42100,246,0.9429000020027161,MabThompsonSampling
42200,246,0.9420999884605408,MabThompsonSampling
42300,247,0.9412999749183655,MabThompsonSampling
42400,248,0.9401999711990356,MabThompsonSampling
42500,248,0.9401000142097473,MabThompsonSampling
42600,249,0.9402999877929688,MabThompsonSampling
42700,249,0.9406999945640564,MabThompsonSampling
42800,250,0.9398999810218811,MabThompsonSampling
42900,251,0.9401999711990356,MabThompsonSampling
43000,251,0.9409999847412109,MabThompsonSampling
43100,252,0.9417999982833862,MabThompsonSampling
43200,252,0.9427000284194946,MabThompsonSampling
43300,253,0.9431999921798706,MabThompsonSampling
43400,254,0.9448999762535095,MabThompsonSampling
43500,254,0.9452000260353088,MabThompsonSampling
43600,255,0.9455999732017517,MabThompsonSampling
43700,255,0.9455999732017517,MabThompsonSampling
43800,256,0.9463000297546387,MabThompsonSampling
43900,256,0.9466000199317932,MabThompsonSampling
44000,257,0.9466999769210815,MabThompsonSampling
44100,258,0.9473000168800354,MabThompsonSampling
44200,258,0.9466999769210815,MabThompsonSampling
44300,259,0.9472000002861023,MabThompsonSampling
44400,259,0.9473000168800354,MabThompsonSampling
44500,260,0.9473999738693237,MabThompsonSampling
44600,260,0.947700023651123,MabThompsonSampling
44700,261,0.9477999806404114,MabThompsonSampling
44800,262,0.9478999972343445,MabThompsonSampling
44900,262,0.9480999708175659,MabThompsonSampling
45000,263,0.948199987411499,MabThompsonSampling
45100,263,0.948199987411499,MabThompsonSampling
45200,264,0.9476000070571899,MabThompsonSampling
45300,264,0.9474999904632568,MabThompsonSampling
45400,265,0.9470000267028809,MabThompsonSampling
45500,266,0.947700023651123,MabThompsonSampling
45600,266,0.9483000040054321,MabThompsonSampling
45700,267,0.9480000138282776,MabThompsonSampling
45800,267,0.9488999843597412,MabThompsonSampling
45900,268,0.9480000138282776,MabThompsonSampling
46000,269,0.9470999836921692,MabThompsonSampling
46100,269,0.9462000131607056,MabThompsonSampling
46200,270,0.9456999897956848,MabThompsonSampling
46300,270,0.9456999897956848,MabThompsonSampling
46400,271,0.946399986743927,MabThompsonSampling
46500,272,0.9466999769210815,MabThompsonSampling
46600,272,0.9474999904632568,MabThompsonSampling
46700,273,0.9480999708175659,MabThompsonSampling
46800,273,0.9487000107765198,MabThompsonSampling
46900,274,0.9488999843597412,MabThompsonSampling
47000,274,0.9487000107765198,MabThompsonSampling
47100,275,0.947700023651123,MabThompsonSampling
47200,276,0.9478999972343445,MabThompsonSampling
47300,276,0.9472000002861023,MabThompsonSampling
47400,277,0.947700023651123,MabThompsonSampling
47500,277,0.9472000002861023,MabThompsonSampling
47600,278,0.9472000002861023,MabThompsonSampling
47700,279,0.9473999738693237,MabThompsonSampling
47800,279,0.9470999836921692,MabThompsonSampling
47900,280,0.9466999769210815,MabThompsonSampling
48000,280,0.9469000101089478,MabThompsonSampling
48100,281,0.9474999904632568,MabThompsonSampling
48200,281,0.9483000040054321,MabThompsonSampling
48300,282,0.9473000168800354,MabThompsonSampling
48400,283,0.9466999769210815,MabThompsonSampling
48500,283,0.9466000199317932,MabThompsonSampling
48600,284,0.9466999769210815,MabThompsonSampling
48700,284,0.9469000101089478,MabThompsonSampling
48800,285,0.9458000063896179,MabThompsonSampling
48900,286,0.9449999928474426,MabThompsonSampling
49000,286,0.9453999996185303,MabThompsonSampling
49100,287,0.9453999996185303,MabThompsonSampling
49200,287,0.9449999928474426,MabThompsonSampling
49300,288,0.9447000026702881,MabThompsonSampling
49400,288,0.9452000260353088,MabThompsonSampling
49500,289,0.9459999799728394,MabThompsonSampling
49600,290,0.9473000168800354,MabThompsonSampling
49700,290,0.9492999911308289,MabThompsonSampling
49800,291,0.9491000175476074,MabThompsonSampling
49900,291,0.9488000273704529,MabThompsonSampling
50000,292,0.9491000175476074,MabThompsonSampling
50100,292,0.9488000273704529,MabThompsonSampling
50200,293,0.9480000138282776,MabThompsonSampling
50300,294,0.9476000070571899,MabThompsonSampling
50400,294,0.9470000267028809,MabThompsonSampling
50500,295,0.9472000002861023,MabThompsonSampling
50600,295,0.946399986743927,MabThompsonSampling
50700,296,0.9465000033378601,MabThompsonSampling
50800,296,0.9467999935150146,MabThompsonSampling
50900,297,0.9487000107765198,MabThompsonSampling
51000,298,0.9495999813079834,MabThompsonSampling
51100,298,0.9495999813079834,MabThompsonSampling
51200,299,0.9513000249862671,MabThompsonSampling
51300,300,0.9503999948501587,MabThompsonSampling
51400,300,0.9495999813079834,MabThompsonSampling
51500,301,0.9488999843597412,MabThompsonSampling
51600,301,0.947700023651123,MabThompsonSampling
51700,302,0.9469000101089478,MabThompsonSampling
51800,303,0.9466999769210815,MabThompsonSampling
51900,303,0.9460999965667725,MabThompsonSampling
52000,304,0.9466000199317932,MabThompsonSampling
